station_name,station_type,province,city,district,start_time,end_time,up_arrival_delay_number,down_arrival_delay_number,up_departure_delay_number,down_depature_delay_number,wind,weather,temperature,major_holiday
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/14 8:00,2019/10/14 9:00,0,0,0,0,gentle breeze from the W,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/14 9:00,2019/10/14 10:00,0,0,0,0,gentle breeze from the W,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/14 10:00,2019/10/14 11:00,0,0,0,0,gentle breeze from the W,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/14 11:00,2019/10/14 12:00,0,0,0,0,gentle breeze from the W,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/14 12:00,2019/10/14 13:00,0,0,0,0,gentle breeze from the W,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/14 13:00,2019/10/14 14:00,0,0,0,0,gentle breeze from the W,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/14 14:00,2019/10/14 15:00,0,0,0,0,gentle breeze from the W,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/14 15:00,2019/10/14 16:00,0,0,0,0,gentle breeze from the W,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/14 16:00,2019/10/14 17:00,0,0,0,0,gentle breeze from the W,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/14 17:00,2019/10/14 18:00,0,0,0,0,gentle breeze from the W,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/14 18:00,2019/10/14 19:00,0,0,0,0,gentle breeze from the W,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/14 19:00,2019/10/14 20:00,0,0,0,0,gentle breeze from the W,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/14 20:00,2019/10/14 21:00,0,0,0,0,gentle breeze from the W,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/14 21:00,2019/10/14 22:00,0,0,0,0,gentle breeze from the W,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/14 22:00,2019/10/14 23:00,0,0,0,0,gentle breeze from the W,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/14 23:00,2019/10/15 0:00,0,0,0,0,gentle breeze from the W,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 0:00,2019/10/15 1:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 1:00,2019/10/15 2:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 2:00,2019/10/15 3:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 3:00,2019/10/15 4:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 4:00,2019/10/15 5:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 5:00,2019/10/15 6:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 6:00,2019/10/15 7:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 7:00,2019/10/15 8:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 8:00,2019/10/15 9:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 9:00,2019/10/15 10:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 10:00,2019/10/15 11:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 11:00,2019/10/15 12:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 12:00,2019/10/15 13:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 13:00,2019/10/15 14:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 14:00,2019/10/15 15:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 15:00,2019/10/15 16:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 16:00,2019/10/15 17:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 17:00,2019/10/15 18:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 18:00,2019/10/15 19:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 19:00,2019/10/15 20:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 20:00,2019/10/15 21:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 21:00,2019/10/15 22:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 22:00,2019/10/15 23:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/15 23:00,2019/10/16 0:00,0,0,0,0,moderate breeze from the SW,sunny,12,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 0:00,2019/10/16 1:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 1:00,2019/10/16 2:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 2:00,2019/10/16 3:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 3:00,2019/10/16 4:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 4:00,2019/10/16 5:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 5:00,2019/10/16 6:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 6:00,2019/10/16 7:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 7:00,2019/10/16 8:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 8:00,2019/10/16 9:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 9:00,2019/10/16 10:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 10:00,2019/10/16 11:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 11:00,2019/10/16 12:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 12:00,2019/10/16 13:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 13:00,2019/10/16 14:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 14:00,2019/10/16 15:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 15:00,2019/10/16 16:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 16:00,2019/10/16 17:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 17:00,2019/10/16 18:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 18:00,2019/10/16 19:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 19:00,2019/10/16 20:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 20:00,2019/10/16 21:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 21:00,2019/10/16 22:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 22:00,2019/10/16 23:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/16 23:00,2019/10/17 0:00,0,0,0,0,gentle breeze from the SW,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 0:00,2019/10/17 1:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 1:00,2019/10/17 2:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 2:00,2019/10/17 3:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 3:00,2019/10/17 4:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 4:00,2019/10/17 5:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 5:00,2019/10/17 6:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 6:00,2019/10/17 7:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 7:00,2019/10/17 8:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 8:00,2019/10/17 9:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 9:00,2019/10/17 10:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 10:00,2019/10/17 11:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 11:00,2019/10/17 12:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 12:00,2019/10/17 13:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 13:00,2019/10/17 14:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 14:00,2019/10/17 15:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 15:00,2019/10/17 16:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 16:00,2019/10/17 17:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 17:00,2019/10/17 18:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 18:00,2019/10/17 19:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 19:00,2019/10/17 20:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 20:00,2019/10/17 21:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 21:00,2019/10/17 22:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 22:00,2019/10/17 23:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/17 23:00,2019/10/18 0:00,0,0,0,0,gentle breeze from the S,sunny,13,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 0:00,2019/10/18 1:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 1:00,2019/10/18 2:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 2:00,2019/10/18 3:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 3:00,2019/10/18 4:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 4:00,2019/10/18 5:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 5:00,2019/10/18 6:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 6:00,2019/10/18 7:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 7:00,2019/10/18 8:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 8:00,2019/10/18 9:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 9:00,2019/10/18 10:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 10:00,2019/10/18 11:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 11:00,2019/10/18 12:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 12:00,2019/10/18 13:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 13:00,2019/10/18 14:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 14:00,2019/10/18 15:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 15:00,2019/10/18 16:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 16:00,2019/10/18 17:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 17:00,2019/10/18 18:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 18:00,2019/10/18 19:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 19:00,2019/10/18 20:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 20:00,2019/10/18 21:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 21:00,2019/10/18 22:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 22:00,2019/10/18 23:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/18 23:00,2019/10/19 0:00,0,0,0,0,gentle breeze from the S,sunny,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/19 0:00,2019/10/19 1:00,0,0,0,0,gentle breeze from the S,cloudy,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/19 1:00,2019/10/19 2:00,0,0,0,0,gentle breeze from the S,cloudy,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/19 2:00,2019/10/19 3:00,0,0,0,0,gentle breeze from the S,cloudy,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/19 3:00,2019/10/19 4:00,0,0,0,0,gentle breeze from the S,cloudy,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/19 4:00,2019/10/19 5:00,0,0,0,0,gentle breeze from the S,cloudy,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/19 5:00,2019/10/19 6:00,0,0,0,0,gentle breeze from the S,cloudy,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/19 6:00,2019/10/19 7:00,0,0,0,0,gentle breeze from the S,cloudy,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/19 7:00,2019/10/19 8:00,0,0,0,0,gentle breeze from the S,cloudy,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/19 8:00,2019/10/19 9:00,0,0,0,0,gentle breeze from the S,cloudy,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/19 9:00,2019/10/19 10:00,0,0,0,0,gentle breeze from the S,cloudy,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/19 10:00,2019/10/19 11:00,0,0,0,0,gentle breeze from the S,cloudy,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/19 11:00,2019/10/19 12:00,0,0,0,0,gentle breeze from the S,cloudy,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/19 12:00,2019/10/19 13:00,0,0,0,0,gentle breeze from the S,cloudy,16,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/10/19 13:00,2019/10/19 14:00,0,0,0,0,gentle breeze from the S,cloudy,16,False
